state,date,confirmed,deaths,cured,daily_new_cases,totalsamples,positive,positive_test_rate,total_doses_administered,population,vaccination_rate,case_fatality_rate,risk_level,active_cases,day_of_week
Andaman and Nicobar Islands,28-10-2020,"4,274",58,"4,019",21,"85,378","4,289",5.02,0,"380,581",0.00,1.36,Low Risk,197,Wednesday
Andaman and Nicobar Islands,29-10-2020,"4,289",58,"4,039",15,"86,715","4,305",4.96,0,"380,581",0.00,1.35,Low Risk,192,Thursday
Andaman and Nicobar Islands,30-10-2020,"4,305",59,"4,054",16,"87,789","4,317",4.92,0,"380,581",0.00,1.37,Low Risk,192,Friday
Andaman and Nicobar Islands,31-10-2020,"4,317",59,"4,076",12,"88,453","4,332",4.90,0,"380,581",0.00,1.37,Low Risk,182,Saturday
Andaman and Nicobar Islands,01-11-2020,"4,332",59,"4,100",15,"89,559","4,340",4.85,0,"380,581",0.00,1.36,Low Risk,173,Sunday
Andaman and Nicobar Islands,02-11-2020,"4,340",60,"4,112",8,"90,901","4,352",4.79,0,"380,581",0.00,1.38,Low Risk,168,Monday
Andaman and Nicobar Islands,03-11-2020,"4,352",60,"4,132",12,"92,249","4,372",4.74,0,"380,581",0.00,1.38,Low Risk,160,Tuesday
Andaman and Nicobar Islands,04-11-2020,"4,372",60,"4,153",20,"93,406","4,389",4.70,0,"380,581",0.00,1.37,Low Risk,159,Wednesday
Andaman and Nicobar Islands,05-11-2020,"4,389",60,"4,163",17,"94,639","4,403",4.65,0,"380,581",0.00,1.37,Low Risk,166,Thursday
Andaman and Nicobar Islands,06-11-2020,"4,403",60,"4,175",14,"96,214","4,420",4.59,0,"380,581",0.00,1.36,Low Risk,168,Friday
Andaman and Nicobar Islands,07-11-2020,"4,420",60,"4,194",17,"97,603","4,441",4.55,0,"380,581",0.00,1.36,Low Risk,166,Saturday
Andaman and Nicobar Islands,08-11-2020,"4,441",60,"4,206",21,"98,812","4,450",4.50,0,"380,581",0.00,1.35,Low Risk,175,Sunday
Andaman and Nicobar Islands,09-11-2020,"4,450",60,"4,221",9,"100,025","4,463",4.46,0,"380,581",0.00,1.35,Low Risk,169,Monday
Andaman and Nicobar Islands,10-11-2020,"4,463",60,"4,239",13,"101,226","4,477",4.42,0,"380,581",0.00,1.34,Low Risk,164,Tuesday
Andaman and Nicobar Islands,11-11-2020,"4,477",60,"4,255",14,"102,433","4,494",4.39,0,"380,581",0.00,1.34,Low Risk,162,Wednesday
Andaman and Nicobar Islands,12-11-2020,"4,494",60,"4,267",17,"103,599","4,507",4.35,0,"380,581",0.00,1.34,Low Risk,167,Thursday
Andaman and Nicobar Islands,13-11-2020,"4,507",61,"4,282",13,"104,785","4,518",4.31,0,"380,581",0.00,1.35,Low Risk,164,Friday
Andaman and Nicobar Islands,14-11-2020,"4,518",61,"4,304",11,"105,699","4,527",4.28,0,"380,581",0.00,1.35,Low Risk,153,Saturday
Andaman and Nicobar Islands,15-11-2020,"4,527",61,"4,315",9,"106,734","4,536",4.25,0,"380,581",0.00,1.35,Low Risk,151,Sunday
Andaman and Nicobar Islands,16-11-2020,"4,536",61,"4,330",9,"108,080","4,557",4.22,0,"380,581",0.00,1.34,Low Risk,145,Monday
Andaman and Nicobar Islands,17-11-2020,"4,557",61,"4,346",21,"109,646","4,574",4.17,0,"380,581",0.00,1.34,Low Risk,150,Tuesday
Andaman and Nicobar Islands,18-11-2020,"4,574",61,"4,363",17,"111,166","4,593",4.13,0,"380,581",0.00,1.33,Low Risk,150,Wednesday
Andaman and Nicobar Islands,19-11-2020,"4,593",61,"4,378",19,"112,792","4,604",4.08,0,"380,581",0.00,1.33,Low Risk,154,Thursday
Andaman and Nicobar Islands,20-11-2020,"4,604",61,"4,398",11,"114,392","4,617",4.04,0,"380,581",0.00,1.32,Low Risk,145,Friday
Andaman and Nicobar Islands,21-11-2020,"4,617",61,"4,408",13,"115,968","4,631",3.99,0,"380,581",0.00,1.32,Low Risk,148,Saturday
Andaman and Nicobar Islands,22-11-2020,"4,631",61,"4,428",14,"117,093","4,641",3.96,0,"380,581",0.00,1.32,Low Risk,142,Sunday
Andaman and Nicobar Islands,23-11-2020,"4,641",61,"4,440",10,"118,654","4,656",3.92,0,"380,581",0.00,1.31,Low Risk,140,Monday
Andaman and Nicobar Islands,24-11-2020,"4,656",61,"4,453",15,"120,324","4,667",3.88,0,"380,581",0.00,1.31,Low Risk,142,Tuesday
Andaman and Nicobar Islands,25-11-2020,"4,667",61,"4,464",11,"121,931","4,677",3.84,0,"380,581",0.00,1.31,Low Risk,142,Wednesday
Andaman and Nicobar Islands,26-11-2020,"4,677",61,"4,479",10,"123,165","4,682",3.80,0,"380,581",0.00,1.30,Low Risk,137,Thursday
Andaman and Nicobar Islands,27-11-2020,"4,682",61,"4,491",5,"124,832","4,689",3.76,0,"380,581",0.00,1.30,Low Risk,130,Friday
Andaman and Nicobar Islands,28-11-2020,"4,689",61,"4,508",7,"126,331","4,698",3.72,0,"380,581",0.00,1.30,Low Risk,120,Saturday
Andaman and Nicobar Islands,29-11-2020,"4,698",61,"4,518",9,"127,912","4,704",3.68,0,"380,581",0.00,1.30,Low Risk,119,Sunday
Andaman and Nicobar Islands,30-11-2020,"4,704",61,"4,537",6,"129,389","4,710",3.64,0,"380,581",0.00,1.30,Low Risk,106,Monday
Andaman and Nicobar Islands,01-12-2020,"4,710",61,"4,550",6,"131,080","4,718",3.60,0,"380,581",0.00,1.30,Low Risk,99,Tuesday
Andaman and Nicobar Islands,02-12-2020,"4,718",61,"4,566",8,"132,784","4,723",3.56,0,"380,581",0.00,1.29,Low Risk,91,Wednesday
Andaman and Nicobar Islands,03-12-2020,"4,723",61,"4,583",5,"134,355","4,729",3.52,0,"380,581",0.00,1.29,Low Risk,79,Thursday
Andaman and Nicobar Islands,04-12-2020,"4,729",61,"4,597",6,"135,952","4,742",3.49,0,"380,581",0.00,1.29,Low Risk,71,Friday
Andaman and Nicobar Islands,05-12-2020,"4,742",61,"4,611",13,"137,648","4,747",3.45,0,"380,581",0.00,1.29,Low Risk,70,Saturday
Andaman and Nicobar Islands,06-12-2020,"4,747",61,"4,616",5,"139,326","4,758",3.42,0,"380,581",0.00,1.29,Low Risk,70,Sunday
Andaman and Nicobar Islands,07-12-2020,"4,758",61,"4,624",11,"140,961","4,773",3.39,0,"380,581",0.00,1.28,Low Risk,73,Monday
Andaman and Nicobar Islands,08-12-2020,"4,773",61,"4,631",15,"142,667","4,778",3.35,0,"380,581",0.00,1.28,Low Risk,81,Tuesday
Andaman and Nicobar Islands,09-12-2020,"4,778",61,"4,647",5,"144,401","4,783",3.31,0,"380,581",0.00,1.28,Low Risk,70,Wednesday
Andaman and Nicobar Islands,10-12-2020,"4,783",61,"4,647",5,"146,143","4,791",3.28,0,"380,581",0.00,1.28,Low Risk,75,Thursday
Andaman and Nicobar Islands,11-12-2020,"4,791",61,"4,652",8,"147,806","4,798",3.25,0,"380,581",0.00,1.27,Low Risk,78,Friday
Andaman and Nicobar Islands,12-12-2020,"4,798",61,"4,659",7,"149,926","4,805",3.20,0,"380,581",0.00,1.27,Low Risk,78,Saturday
Andaman and Nicobar Islands,13-12-2020,"4,805",61,"4,665",7,"152,004","4,818",3.17,0,"380,581",0.00,1.27,Low Risk,79,Sunday
Andaman and Nicobar Islands,14-12-2020,"4,818",61,"4,673",13,"153,685","4,834",3.15,0,"380,581",0.00,1.27,Low Risk,84,Monday
Andaman and Nicobar Islands,15-12-2020,"4,773",61,"4,681",-45,"155,454","4,842",3.11,0,"380,581",0.00,1.28,Low Risk,31,Tuesday
Andaman and Nicobar Islands,16-12-2020,"4,842",61,"4,688",69,"157,242","4,850",3.08,0,"380,581",0.00,1.26,Low Risk,93,Wednesday
Andaman and Nicobar Islands,17-12-2020,"4,850",61,"4,698",8,"159,027","4,860",3.06,0,"380,581",0.00,1.26,Low Risk,91,Thursday
Andaman and Nicobar Islands,18-12-2020,"4,860",61,"4,707",10,"160,856","4,869",3.03,0,"380,581",0.00,1.26,Low Risk,92,Friday
Andaman and Nicobar Islands,19-12-2020,"4,869",61,"4,712",9,"162,821","4,875",2.99,0,"380,581",0.00,1.25,Low Risk,96,Saturday
Andaman and Nicobar Islands,20-12-2020,"4,875",61,"4,719",6,"165,024","4,881",2.96,0,"380,581",0.00,1.25,Low Risk,95,Sunday
Andaman and Nicobar Islands,21-12-2020,"4,881",61,"4,732",6,"166,845","4,888",2.93,0,"380,581",0.00,1.25,Low Risk,88,Monday
Andaman and Nicobar Islands,22-12-2020,"4,888",62,"4,740",7,"168,769","4,893",2.90,0,"380,581",0.00,1.27,Low Risk,86,Tuesday
Andaman and Nicobar Islands,23-12-2020,"4,893",62,"4,749",5,"170,666","4,896",2.87,0,"380,581",0.00,1.27,Low Risk,82,Wednesday
Andaman and Nicobar Islands,24-12-2020,"4,896",62,"4,761",3,"172,756","4,901",2.84,0,"380,581",0.00,1.27,Low Risk,73,Thursday
Andaman and Nicobar Islands,25-12-2020,"4,901",62,"4,775",5,"174,482","4,912",2.82,0,"380,581",0.00,1.27,Low Risk,64,Friday
Andaman and Nicobar Islands,26-12-2020,"4,912",62,"4,781",11,"175,578","4,912",2.80,0,"380,581",0.00,1.26,Low Risk,69,Saturday
Andaman and Nicobar Islands,27-12-2020,"4,912",62,"4,789",0,"176,898","4,924",2.78,0,"380,581",0.00,1.26,Low Risk,61,Sunday
Andaman and Nicobar Islands,28-12-2020,"4,924",62,"4,798",12,"177,926","4,929",2.77,0,"380,581",0.00,1.26,Low Risk,64,Monday
Andaman and Nicobar Islands,29-12-2020,"4,929",62,"4,803",5,"179,444","4,936",2.75,0,"380,581",0.00,1.26,Low Risk,64,Tuesday
Andaman and Nicobar Islands,30-12-2020,"4,936",62,"4,811",7,"180,626","4,941",2.74,0,"380,581",0.00,1.26,Low Risk,63,Wednesday
Andaman and Nicobar Islands,31-12-2020,"4,941",62,"4,820",5,"181,640","4,945",2.72,0,"380,581",0.00,1.25,Low Risk,59,Thursday
Andaman and Nicobar Islands,01-01-2021,"4,945",62,"4,826",4,"182,631","4,946",2.71,0,"380,581",0.00,1.25,Low Risk,57,Friday
Andaman and Nicobar Islands,02-01-2021,"4,946",62,"4,830",1,"183,725","4,947",2.69,0,"380,581",0.00,1.25,Low Risk,54,Saturday
Andaman and Nicobar Islands,03-01-2021,"4,947",62,"4,837",1,"184,955","4,948",2.68,0,"380,581",0.00,1.25,Low Risk,48,Sunday
Andaman and Nicobar Islands,04-01-2021,"4,948",62,"4,846",1,"186,140","4,948",2.66,0,"380,581",0.00,1.25,Low Risk,40,Monday
Andaman and Nicobar Islands,05-01-2021,"4,948",62,"4,848",0,"187,115","4,949",2.64,0,"380,581",0.00,1.25,Low Risk,38,Tuesday
Andaman and Nicobar Islands,06-01-2021,"4,949",62,"4,856",1,"188,351","4,949",2.63,0,"380,581",0.00,1.25,Low Risk,31,Wednesday
Andaman and Nicobar Islands,07-01-2021,"4,949",62,"4,859",0,"190,031","4,958",2.61,0,"380,581",0.00,1.25,Low Risk,28,Thursday
Andaman and Nicobar Islands,08-01-2021,"4,958",62,"4,864",9,"191,206","4,959",2.59,0,"380,581",0.00,1.25,Low Risk,32,Friday
Andaman and Nicobar Islands,09-01-2021,"4,959",62,"4,866",1,"192,560","4,959",2.58,0,"380,581",0.00,1.25,Low Risk,31,Saturday
Andaman and Nicobar Islands,10-01-2021,"4,959",62,"4,873",0,"193,719","4,960",2.56,0,"380,581",0.00,1.25,Low Risk,24,Sunday
Andaman and Nicobar Islands,11-01-2021,"4,960",62,"4,875",1,"195,351","4,963",2.54,0,"380,581",0.00,1.25,Low Risk,23,Monday
Andaman and Nicobar Islands,12-01-2021,"4,963",62,"4,884",3,"196,859","4,966",2.52,0,"380,581",0.00,1.25,Low Risk,17,Tuesday
Andaman and Nicobar Islands,13-01-2021,"4,966",62,"4,886",3,"198,478","4,969",2.50,0,"380,581",0.00,1.25,Low Risk,18,Wednesday
Andaman and Nicobar Islands,14-01-2021,"4,969",62,"4,891",3,"199,805","4,976",2.49,0,"380,581",0.00,1.25,Low Risk,16,Thursday
Andaman and Nicobar Islands,15-01-2021,"4,976",62,"4,891",7,"200,953","4,979",2.48,0,"380,581",0.00,1.25,Low Risk,23,Friday
Andaman and Nicobar Islands,16-01-2021,"4,979",62,"4,895",3,"202,521","4,982",2.46,23,"380,581",0.01,1.25,Low Risk,22,Saturday
Andaman and Nicobar Islands,17-01-2021,"4,982",62,"4,895",3,"203,741","4,983",2.45,23,"380,581",0.01,1.24,Low Risk,25,Sunday
Andaman and Nicobar Islands,18-01-2021,"4,983",62,"4,896",1,"205,411","4,988",2.43,42,"380,581",0.01,1.24,Low Risk,25,Monday
Andaman and Nicobar Islands,19-01-2021,"4,988",62,"4,897",5,"206,732","4,989",2.41,89,"380,581",0.02,1.24,Low Risk,29,Tuesday
Andaman and Nicobar Islands,20-01-2021,"4,989",62,"4,897",1,"208,179","4,991",2.40,124,"380,581",0.03,1.24,Low Risk,30,Wednesday
Andaman and Nicobar Islands,21-01-2021,"4,991",62,"4,900",2,"209,437","4,991",2.38,239,"380,581",0.06,1.24,Low Risk,29,Thursday
Andaman and Nicobar Islands,22-01-2021,"4,991",62,"4,904",0,"210,762","4,992",2.37,552,"380,581",0.15,1.24,Low Risk,25,Friday
Andaman and Nicobar Islands,23-01-2021,"4,992",62,"4,907",1,"212,393","4,993",2.35,920,"380,581",0.24,1.24,Low Risk,23,Saturday
Andaman and Nicobar Islands,24-01-2021,"4,993",62,"4,907",1,"213,467","4,993",2.34,966,"380,581",0.25,1.24,Low Risk,24,Sunday
Andaman and Nicobar Islands,25-01-2021,"4,993",62,"4,908",0,"214,915","4,994",2.32,"1,519","380,581",0.40,1.24,Low Risk,23,Monday
Andaman and Nicobar Islands,26-01-2021,"4,994",62,"4,917",1,"215,858","4,994",2.31,"1,519","380,581",0.40,1.24,Low Risk,15,Tuesday
Andaman and Nicobar Islands,27-01-2021,"4,994",62,"4,917",0,"217,007","4,994",2.30,"1,519","380,581",0.40,1.24,Low Risk,15,Wednesday
Andaman and Nicobar Islands,28-01-2021,"4,994",62,"4,922",0,"218,629","4,994",2.28,"1,956","380,581",0.51,1.24,Low Risk,10,Thursday
Andaman and Nicobar Islands,29-01-2021,"4,994",62,"4,924",0,"220,484","4,994",2.27,"2,024","380,581",0.53,1.24,Low Risk,8,Friday
Andaman and Nicobar Islands,30-01-2021,"4,994",62,"4,927",0,"221,876","4,994",2.25,"2,060","380,581",0.54,1.24,Low Risk,5,Saturday
Andaman and Nicobar Islands,31-01-2021,"4,994",62,"4,928",0,"223,137","4,994",2.24,"2,060","380,581",0.54,1.24,Low Risk,4,Sunday
Andaman and Nicobar Islands,01-02-2021,"4,994",62,"4,928",0,"224,852","4,994",2.22,"2,060","380,581",0.54,1.24,Low Risk,4,Monday
Andaman and Nicobar Islands,02-02-2021,"4,994",62,"4,932",0,"226,584","4,994",2.20,"2,060","380,581",0.54,1.24,Low Risk,0,Tuesday
Andaman and Nicobar Islands,03-02-2021,"4,994",62,"4,932",0,"228,290","4,994",2.19,"2,107","380,581",0.55,1.24,Low Risk,0,Wednesday
Andaman and Nicobar Islands,04-02-2021,"4,994",62,"4,932",0,"230,133","4,994",2.17,"2,290","380,581",0.60,1.24,Low Risk,0,Thursday
Andaman and Nicobar Islands,05-02-2021,"4,994",62,"4,932",0,"231,633","4,997",2.16,"2,514","380,581",0.66,1.24,Low Risk,0,Friday
Andaman and Nicobar Islands,06-02-2021,"4,997",62,"4,932",3,"233,597","5,000",2.14,"2,780","380,581",0.73,1.24,Low Risk,3,Saturday
Andaman and Nicobar Islands,07-02-2021,"5,000",62,"4,932",3,"235,072","5,001",2.13,"2,780","380,581",0.73,1.24,Low Risk,6,Sunday
Andaman and Nicobar Islands,08-02-2021,"5,001",62,"4,932",1,"236,643","5,005",2.12,"2,780","380,581",0.73,1.24,Low Risk,7,Monday
Andaman and Nicobar Islands,09-02-2021,"5,005",62,"4,932",4,"238,339","5,007",2.10,"2,780","380,581",0.73,1.24,Low Risk,11,Tuesday
Andaman and Nicobar Islands,10-02-2021,"5,007",62,"4,932",2,"240,362","5,007",2.08,"2,780","380,581",0.73,1.24,Low Risk,13,Wednesday
Andaman and Nicobar Islands,11-02-2021,"5,007",62,"4,932",0,"241,833","5,007",2.07,"2,780","380,581",0.73,1.24,Low Risk,13,Thursday
Andaman and Nicobar Islands,12-02-2021,"5,007",62,"4,932",0,"243,631","5,007",2.06,"2,852","380,581",0.75,1.24,Low Risk,13,Friday
Andaman and Nicobar Islands,13-02-2021,"5,007",62,"4,934",0,"245,745","5,009",2.04,"3,040","380,581",0.80,1.24,Low Risk,11,Saturday
Andaman and Nicobar Islands,14-02-2021,"5,009",62,"4,938",2,"247,289","5,009",2.03,"3,040","380,581",0.80,1.24,Low Risk,9,Sunday
Andaman and Nicobar Islands,15-02-2021,"5,009",62,"4,938",0,"248,562","5,009",2.02,"3,467","380,581",0.91,1.24,Low Risk,9,Monday
Andaman and Nicobar Islands,16-02-2021,"5,009",62,"4,938",0,"250,037","5,013",2.00,"3,467","380,581",0.91,1.24,Low Risk,9,Tuesday
Andaman and Nicobar Islands,17-02-2021,"5,013",62,"4,943",4,"251,774","5,014",1.99,"3,664","380,581",0.96,1.24,Low Risk,8,Wednesday
Andaman and Nicobar Islands,18-02-2021,"5,014",62,"4,944",1,"253,718","5,014",1.98,"3,846","380,581",1.01,1.24,Low Risk,8,Thursday
Andaman and Nicobar Islands,19-02-2021,"5,014",62,"4,944",0,"255,675","5,014",1.96,"4,898","380,581",1.29,1.24,Low Risk,8,Friday
Andaman and Nicobar Islands,20-02-2021,"5,014",62,"4,948",0,"257,213","5,014",1.95,"5,653","380,581",1.49,1.24,Low Risk,4,Saturday
Andaman and Nicobar Islands,21-02-2021,"5,014",62,"4,949",0,"258,773","5,014",1.94,"5,653","380,581",1.49,1.24,Low Risk,3,Sunday
Andaman and Nicobar Islands,22-02-2021,"5,014",62,"4,949",0,"260,324","5,015",1.93,"6,856","380,581",1.80,1.24,Low Risk,3,Monday
Andaman and Nicobar Islands,23-02-2021,"5,015",62,"4,949",1,"261,719","5,016",1.92,"7,058","380,581",1.85,1.24,Low Risk,4,Tuesday
Andaman and Nicobar Islands,24-02-2021,"5,016",62,"4,949",1,"263,090","5,016",1.91,"7,240","380,581",1.90,1.24,Low Risk,5,Wednesday
Andaman and Nicobar Islands,25-02-2021,"5,016",62,"4,950",0,"264,369","5,016",1.90,"7,763","380,581",2.04,1.24,Low Risk,4,Thursday
Andaman and Nicobar Islands,26-02-2021,"5,016",62,"4,952",0,"265,852","5,017",1.89,"7,989","380,581",2.10,1.24,Low Risk,2,Friday
Andaman and Nicobar Islands,27-02-2021,"5,017",62,"4,952",1,"267,209","5,018",1.88,"7,989","380,581",2.10,1.24,Low Risk,3,Saturday
Andaman and Nicobar Islands,28-02-2021,"5,018",62,"4,952",1,"268,499","5,020",1.87,"7,989","380,581",2.10,1.24,Low Risk,4,Sunday
Andaman and Nicobar Islands,01-03-2021,"5,020",62,"4,952",2,"269,799","5,020",1.86,"7,989","380,581",2.10,1.24,Low Risk,6,Monday
Andaman and Nicobar Islands,02-03-2021,"5,020",62,"4,952",0,"271,193","5,020",1.85,"8,724","380,581",2.29,1.24,Low Risk,6,Tuesday
Andaman and Nicobar Islands,03-03-2021,"5,020",62,"4,952",0,"273,010","5,022",1.84,"8,837","380,581",2.32,1.24,Low Risk,6,Wednesday
Andaman and Nicobar Islands,04-03-2021,"5,022",62,"4,952",2,"274,849","5,024",1.83,"9,361","380,581",2.46,1.23,Low Risk,8,Thursday
Andaman and Nicobar Islands,05-03-2021,"5,024",62,"4,953",2,"276,471","5,024",1.82,"9,897","380,581",2.60,1.23,Low Risk,9,Friday
Andaman and Nicobar Islands,06-03-2021,"5,024",62,"4,954",0,"278,437","5,024",1.80,"10,498","380,581",2.76,1.23,Low Risk,8,Saturday
Andaman and Nicobar Islands,07-03-2021,"5,024",62,"4,955",0,"280,041","5,024",1.79,"11,101","380,581",2.92,1.23,Low Risk,7,Sunday
Andaman and Nicobar Islands,08-03-2021,"5,024",62,"4,955",0,"281,955","5,026",1.78,"12,004","380,581",3.15,1.23,Low Risk,7,Monday
Andaman and Nicobar Islands,09-03-2021,"5,026",62,"4,957",2,"283,492","5,028",1.77,"12,004","380,581",3.15,1.23,Low Risk,7,Tuesday
Andaman and Nicobar Islands,10-03-2021,"5,028",62,"4,958",2,"285,087","5,028",1.76,"12,004","380,581",3.15,1.23,Low Risk,8,Wednesday
Andaman and Nicobar Islands,11-03-2021,"5,028",62,"4,958",0,"286,505","5,028",1.75,"12,004","380,581",3.15,1.23,Low Risk,8,Thursday
Andaman and Nicobar Islands,12-03-2021,"5,028",62,"4,960",0,"288,197","5,029",1.74,"12,004","380,581",3.15,1.23,Low Risk,6,Friday
Andaman and Nicobar Islands,13-03-2021,"5,029",62,"4,961",1,"290,341","5,030",1.73,"12,004","380,581",3.15,1.23,Low Risk,6,Saturday
Andaman and Nicobar Islands,14-03-2021,"5,030",62,"4,964",1,"291,842","5,031",1.72,"12,004","380,581",3.15,1.23,Low Risk,4,Sunday
Andaman and Nicobar Islands,15-03-2021,"5,031",62,"4,964",1,"294,094","5,031",1.71,"12,045","380,581",3.16,1.23,Low Risk,5,Monday
Andaman and Nicobar Islands,16-03-2021,"5,031",62,"4,966",0,"295,827","5,032",1.70,"14,826","380,581",3.90,1.23,Low Risk,3,Tuesday
Andaman and Nicobar Islands,17-03-2021,"5,032",62,"4,967",1,"297,433","5,035",1.69,"15,489","380,581",4.07,1.23,Low Risk,3,Wednesday
Andaman and Nicobar Islands,18-03-2021,"5,035",62,"4,967",3,"299,048","5,036",1.68,"16,131","380,581",4.24,1.23,Low Risk,6,Thursday
Andaman and Nicobar Islands,19-03-2021,"5,036",62,"4,969",1,"300,892","5,038",1.67,"16,612","380,581",4.36,1.23,Low Risk,5,Friday
Andaman and Nicobar Islands,20-03-2021,"5,038",62,"4,969",2,"302,566","5,038",1.67,"17,451","380,581",4.59,1.23,Low Risk,7,Saturday
Andaman and Nicobar Islands,21-03-2021,"5,038",62,"4,969",0,"304,391","5,039",1.66,"17,478","380,581",4.59,1.23,Low Risk,7,Sunday
Andaman and Nicobar Islands,22-03-2021,"5,039",62,"4,969",1,"305,778","5,039",1.65,"18,085","380,581",4.75,1.23,Low Risk,8,Monday
Andaman and Nicobar Islands,23-03-2021,"5,039",62,"4,969",0,"307,255","5,039",1.64,"19,121","380,581",5.02,1.23,Low Risk,8,Tuesday
Andaman and Nicobar Islands,24-03-2021,"5,039",62,"4,972",0,"308,812","5,041",1.63,"19,693","380,581",5.17,1.23,Low Risk,5,Wednesday
Andaman and Nicobar Islands,25-03-2021,"5,041",62,"4,973",2,"310,615","5,042",1.62,"20,318","380,581",5.34,1.23,Low Risk,6,Thursday
Andaman and Nicobar Islands,26-03-2021,"5,042",62,"4,974",1,"312,378","5,043",1.61,"20,789","380,581",5.46,1.23,Low Risk,6,Friday
Andaman and Nicobar Islands,27-03-2021,"5,043",62,"4,974",1,"314,309","5,044",1.60,"21,356","380,581",5.61,1.23,Low Risk,7,Saturday
Andaman and Nicobar Islands,28-03-2021,"5,044",62,"4,975",1,"315,818","5,046",1.60,"21,358","380,581",5.61,1.23,Low Risk,7,Sunday
Andaman and Nicobar Islands,29-03-2021,"5,046",62,"4,976",2,"317,137","5,052",1.59,"21,358","380,581",5.61,1.23,Low Risk,8,Monday
Andaman and Nicobar Islands,30-03-2021,"5,052",62,"4,976",6,"318,382","5,081",1.60,"21,840","380,581",5.74,1.23,Low Risk,14,Tuesday
Andaman and Nicobar Islands,31-03-2021,"5,081",62,"4,976",29,"319,864","5,083",1.59,"21,938","380,581",5.76,1.22,Low Risk,43,Wednesday
Andaman and Nicobar Islands,01-04-2021,"5,083",62,"4,976",2,"321,456","5,084",1.58,"22,608","380,581",5.94,1.22,Low Risk,45,Thursday
Andaman and Nicobar Islands,02-04-2021,"5,084",62,"4,980",1,"323,001","5,084",1.57,"22,738","380,581",5.97,1.22,Low Risk,42,Friday
Andaman and Nicobar Islands,03-04-2021,"5,084",62,"4,981",0,"324,207","5,098",1.57,"23,221","380,581",6.10,1.22,Low Risk,41,Saturday
Andaman and Nicobar Islands,04-04-2021,"5,098",62,"4,987",14,"325,826","5,109",1.57,"23,901","380,581",6.28,1.22,Low Risk,49,Sunday
Andaman and Nicobar Islands,05-04-2021,"5,109",62,"4,990",11,"327,270","5,116",1.56,"24,774","380,581",6.51,1.21,Low Risk,57,Monday
Andaman and Nicobar Islands,06-04-2021,"5,116",62,"5,001",7,"328,737","5,123",1.56,"25,766","380,581",6.77,1.21,Low Risk,53,Tuesday
Andaman and Nicobar Islands,07-04-2021,"5,123",62,"5,010",7,"330,481","5,131",1.55,"27,978","380,581",7.35,1.21,Low Risk,51,Wednesday
Andaman and Nicobar Islands,08-04-2021,"5,131",62,"5,020",8,"332,119","5,149",1.55,"30,766","380,581",8.08,1.21,Low Risk,49,Thursday
Andaman and Nicobar Islands,09-04-2021,"5,149",62,"5,027",18,"333,671","5,161",1.55,"33,217","380,581",8.73,1.20,Low Risk,60,Friday
Andaman and Nicobar Islands,10-04-2021,"5,161",62,"5,028",12,"335,784","5,175",1.54,"35,433","380,581",9.31,1.20,Low Risk,71,Saturday
Andaman and Nicobar Islands,11-04-2021,"5,175",62,"5,038",14,"337,833","5,190",1.54,"37,624","380,581",9.89,1.20,Low Risk,75,Sunday
Andaman and Nicobar Islands,12-04-2021,"5,190",62,"5,040",15,"339,482","5,201",1.53,"42,285","380,581",11.11,1.19,Low Risk,88,Monday
Andaman and Nicobar Islands,13-04-2021,"5,201",62,"5,050",11,"341,557","5,209",1.53,"48,845","380,581",12.83,1.19,Low Risk,89,Tuesday
Andaman and Nicobar Islands,14-04-2021,"5,209",62,"5,054",8,"343,431","5,247",1.53,"55,595","380,581",14.61,1.19,Low Risk,93,Wednesday
Andaman and Nicobar Islands,15-04-2021,"5,247",63,"5,078",38,"345,485","5,262",1.52,"60,857","380,581",15.99,1.20,Low Risk,106,Thursday
Andaman and Nicobar Islands,16-04-2021,"5,262",63,"5,082",15,"347,489","5,289",1.52,"67,662","380,581",17.78,1.20,Low Risk,117,Friday
